User_ID,IP,Latitude,Longitude,PostCode,City,State,Country
2371,203.42.223.1,-34.3094,142.1897,3496,Red Cliffs,VIC,AU
2372,203.42.248.1,-28.75,153.0167,2470,Backmede,NSW,AU
2373,203.43.48.1,-31.9522,115.8614,6848,Perth,WA,AU
2374,203.44.32.1,-29.8167,151.2667,2360,Elsmore,NSW,AU
2375,203.44.52.1,-38.3137,146.4182,3840,Morwell,VIC,AU
2376,203.44.100.1,-37.8205,144.8159,3026,Laverton,VIC,AU
2377,203.44.140.1,-31.6466,152.6875,2439,Kendall,NSW,AU
2378,203.44.158.1,-34.9476,138.5596,5033,Marleston,SA,AU
2379,203.44.200.1,-34.1703,142.1815,2739,Buronga,NSW,AU
2380,203.45.11.1,-42.7515,147.2279,7030,Granton,TAS,AU
2381,203.45.12.1,-27.3333,153.0667,4017,Deagon,QLD,AU
2382,203.45.13.1,-34.95,138.5833,5034,Wayville,SA,AU
2383,203.45.57.1,-28.0491,153.4308,4218,Mermaid Waters,QLD,AU
2384,203.45.59.1,-30.7191,121.4548,6430,Hannans,WA,AU
2385,203.45.64.1,-27.6213,152.7877,4304,Silkstone,QLD,AU
2386,203.45.126.1,-36.2,147.75,3705,Cudgewa,VIC,AU
2387,203.45.158.1,-12.4292,130.8859,821,Winnellie,NT,AU
2388,203.45.207.1,-37.6,144.6,3337,Toolern Vale,VIC,AU
2389,203.46.52.1,-34.4867,150.875,2502,Lake Heights,NSW,AU
2390,203.46.75.1,-31.659,148.6258,2827,Gilgandra,NSW,AU
2391,203.46.120.1,-34.2412,116.1456,6258,Manjimup,WA,AU
2392,203.46.192.1,-27.9643,153.272,4211,Mount Nathan,QLD,AU
2393,203.47.106.1,-33.0799,115.8945,6220,Harvey,WA,AU
2394,203.47.174.1,-36.3134,145.0504,3620,Kyabram,VIC,AU
2395,203.47.194.1,-26.8017,153.1426,4551,Kings Beach,QLD,AU
2396,203.48.0.1,-30.6432,153.0088,2448,Nambucca Heads,NSW,AU
2397,203.48.51.1,-34.7,149.8833,2580,Carrick,NSW,AU
2398,203.48.92.1,-32.4775,115.7557,6180,Lakelands,WA,AU
2399,203.49.38.1,-35.1667,149.3333,2621,Bywong,NSW,AU
2400,203.49.130.1,-12.3804,130.8592,810,Rapid Creek,NT,AU
2401,203.49.131.1,-35.7349,143.9203,3579,Kerang,VIC,AU
2402,203.49.149.1,-28.5741,152.8287,2474,Kyogle,NSW,AU
2403,203.49.170.1,-20.844,144.2003,4821,Hughenden,QLD,AU
2404,203.50.46.1,-40.9817,148.153,,Gladstone,TAS,AU
2405,203.50.47.1,-25.5371,152.702,,Maryborough,QLD,AU
2406,203.50.78.1,-38.3687,142.498,,Warrnambool,VIC,AU
2407,203.50.81.1,-31.7429,115.772,,Joondalup,WA,AU
2408,203.50.108.1,-41.1574,146.172,,Ulverstone,TAS,AU
2409,203.50.114.1,-30.747,121.475,,Kalgoorlie-Boulder,,AU
2410,203.50.116.1,-38.6045,142.874,,Peterborough,SA,AU
2411,203.50.118.1,-34.1796,139.986,,Waikerie,SA,AU
2412,203.50.128.1,-35.019,137.605,,Yorketown,SA,AU
2413,203.50.131.1,-36.3112,140.773,,Bordertown,SA,AU
2414,203.51.6.1,-35.1685,149.0683,2618,Hall,ACT,AU
2415,203.51.92.1,-33.5243,151.201,2083,Mooney Mooney,NSW,AU
2416,203.52.44.1,-16.4838,145.4673,4877,Port Douglas,QLD,AU
2417,203.52.112.1,-27.6569,152.8072,4306,Swanbank,QLD,AU
2418,203.53.72.1,-29.4318,153.1929,2463,Maclean,NSW,AU
2419,203.53.112.1,-12.383,130.8517,814,Nightcliff,NT,AU
2420,203.53.159.1,-12.4431,130.845,820,Stuart Park,NT,AU
2421,203.53.178.1,-38.3667,145.1333,3926,Balnarring,VIC,AU
2422,203.58.64.1,-25.3,152.8167,4655,Urraween,QLD,AU
2423,203.58.96.1,-33.3477,151.4011,2258,Fountaindale,NSW,AU
2424,203.58.112.1,-25.2792,152.8091,4655,Eli Waters,QLD,AU
2425,203.58.150.1,-37.1392,140.7218,5271,Naracoorte,SA,AU
2426,203.92.248.1,-33.7737,151.12,,Macquarie Park,NSW,AU
2427,1.0.0.1,-27.4748,153.017,,South Brisbane,,AU
2428,1.0.5.1,-38.0267,145.301,,Narre Warren (1),,AU
2429,1.40.49.1,-33.7334,150.9139,2763,Blacktown,NSW,AU
2430,1.42.43.1,-33.4667,151.3167,2256,Koolewong,NSW,AU
2431,1.42.71.1,-34.6749,150.185,,Penrose (Le Mas),,AU
2432,1.43.100.1,-33.4333,151.3667,2250,Spring Field,NSW,AU
2433,1.43.130.1,-33.8925,151.0207,2143,Potts Hill,NSW,AU
2434,1.44.2.1,-33.7835,151.12,,Macquarie Park,NSW,AU
2435,1.44.24.1,-26.205,152.5865,4570,The Palms,QLD,AU
2436,1.44.51.1,-37.4167,145.4167,3717,Glenburn,VIC,AU
2437,1.44.86.1,-35.25,141.1,3512,Carina,VIC,AU
2438,1.44.89.1,-27.2319,152.7313,4521,Laceys Creek,QLD,AU
2439,1.44.105.1,-33.7465,150.7393,2747,Werrington County,NSW,AU
2440,1.178.0.1,-27.4712,153.029,,Brisbane (4),,AU
2441,1.178.63.1,-36.8,144.5167,3551,Axedale,VIC,AU
2442,1.178.79.1,-27.239,152.4222,4312,Esk,QLD,AU
2443,1.178.100.1,-36.9333,144.85,,Majors Line,VIC,AU
2444,1.178.142.1,-36.6895,147.1421,3697,Tawonga,VIC,AU
2445,1.178.159.1,-38.1333,144.3167,3218,Geelong,VIC,AU
2446,1.178.160.1,-36.6167,143.4667,3475,Logan,VIC,AU
2447,1.178.169.1,-33.0423,151.6116,2283,Coal Point,NSW,AU
2448,1.178.240.1,-41.571,147.2474,7212,Evandale,TAS,AU
2449,14.1.16.1,-33.584,150.674,,Grose Vale,NSW,AU
2450,14.2.48.1,-34.9395,138.7371,5137,Ashton,SA,AU
2451,14.2.56.1,-34.956,138.7444,5142,Uraidla,SA,AU
2452,14.2.78.1,-34.8047,138.6428,5096,Para Hills West,SA,AU
2453,14.2.100.1,-34.824,138.7739,5133,Inglewood,SA,AU
2454,14.2.133.1,-42.8945,147.3244,7006,Sandy Bay,TAS,AU
2455,14.2.236.1,-31.9526,115.851,,Perth (9),,AU
2456,14.102.138.1,-34.9455,138.572,,Keswick,SA,AU
2457,14.137.0.1,-33.8634,151.209,,Sydney,NSW,AU
2458,14.200.233.1,-37.7833,145,3068,Victoria Park,VIC,AU
2459,14.202.20.1,-27.5514,153.0325,4107,Brisbane,QLD,AU
2460,14.202.84.1,-27.3211,153.0086,4036,Brisbane,QLD,AU
2461,14.203.112.1,-32.7616,151.5286,2321,Gillieston Heights,NSW,AU
2462,14.203.186.1,-31.9,116,6056,Midland,WA,AU
2463,14.203.232.1,-33.8905,151.1007,2136,Strathfield,NSW,AU
2464,27.0.65.1,-34.4593,149.4714,2583,Crookwell,NSW,AU
2465,27.0.71.1,-33.7538,151.248,,Frenchs Forest,,AU
2466,27.33.160.1,-26.7595,152.7879,4552,Reesville,QLD,AU
2467,27.50.8.1,-42.8713,147.322,,North Hobart,,AU
2468,27.54.80.1,-31.9593,115.87,,Perth,WA,AU
2469,27.54.81.1,-31.9582,115.866,,Perth (Adelaide Terrace),,AU
2470,27.54.82.1,-31.9275,115.851,,North Perth (2),,AU
2471,27.96.199.1,-33.8864,151.209,,Surry Hills (2),,AU
2472,27.99.9.1,-33.9209,150.8847,2168,Miller,NSW,AU
2473,27.99.12.1,-33.771,150.906,,Blacktown,NSW,AU
2474,27.106.196.1,-31.9535,115.857,,Perth,WA,AU
2475,27.106.199.1,-33.8371,151.208,,North Sydney (1),,AU
2476,27.111.0.1,-26.9,152.3,4306,Moore,QLD,AU
2477,27.111.66.1,-34.0032,150.8111,2566,Varroville,NSW,AU
2478,27.111.82.1,-32.3453,149.4269,2852,Gulgong,NSW,AU
2479,27.112.102.1,-37.8176,144.958,,Melbourne (8),,AU
2480,27.113.243.1,-28.8289,153.6021,2478,Skennars Head,NSW,AU
2481,27.121.64.1,-33.8831,151.196,,Ultimo (4),,AU
2482,27.121.106.1,-33.8723,151.195,,Pyrmont,NSW,AU
2483,27.121.116.1,-31.6,147.2667,,Warrigal,NSW,AU
2484,27.123.225.1,-36.1041,146.6761,3688,Barnawartha,VIC,AU
2485,27.123.226.1,-37.8755,144.5032,3024,Mambourin,VIC,AU
2486,27.124.98.1,-36.4429,148.5001,2627,Jindabyne,NSW,AU
2487,27.124.108.1,-31.9758,151.9086,2422,Gloucester,NSW,AU
2488,27.125.214.1,-36.65,144.0167,3516,Derby,VIC,AU
2489,27.125.223.1,-33.1483,115.6952,6233,Binningup,WA,AU
2490,27.127.208.1,-27.4978,152.973,,Indooroopilly,QLD,AU
2491,27.131.76.1,-37.8833,145.3667,3791,Kallista,VIC,AU
2492,27.253.69.1,-37.7371,144.8283,3021,Kealba,VIC,AU
2493,27.253.78.1,-37.8302,144.8709,3015,South Kingsville,VIC,AU
2494,36.255.72.1,-31.4895,115.585,,Two Rocks,WA,AU
2495,36.255.76.1,-38.3463,141.604,,Portland,VIC,AU
2496,42.241.243.1,-34.9973,138.6074,5062,Lynton,SA,AU
2497,43.225.145.1,-37.8141,144.94,,Docklands (1021&1022),,AU
2498,43.227.124.1,-33.8799,151.237,,Edgecliff,NSW,AU
2499,43.229.64.1,-34.4539,138.357,,Dublin,SA,AU
2500,43.230.48.1,-18.2898,143.548,,Georgetown,QLD,AU
2501,43.230.67.1,-27.4731,153.014,,South Brisbane,,AU
2502,43.230.108.1,-37.8382,144.975,,Melbourne (15),,AU
2503,43.231.200.1,-37.8359,144.974,,Melbourne (12),,AU
2504,43.240.40.1,-37.8377,144.975,,Melbourne (City of Port Phillip),,AU
2505,43.240.96.1,-33.8673,151.204,,Sydney (12),,AU
2506,43.242.248.1,-31.0167,148.3833,,Riverside,NSW,AU
2507,43.245.36.1,-33.8406,151.208,,North Sydney (7),,AU
2508,43.245.64.1,-37.817,144.946,,Docklands,VIC,AU
2509,43.245.132.1,-37.9,145.3833,3792,The Patch,VIC,AU
2510,43.245.168.1,-37.8068,145.031,,Kew,VIC,AU
2511,43.246.232.1,-34.2333,140.5667,5342,Monash,SA,AU
2512,43.247.64.1,-27.462,153.024,,Spring Hill (3),,AU
2513,43.247.80.1,-27.6227,153.115,,Woodridge (1),,AU
2514,43.247.131.1,-37.8322,145.056,,Camberwell (4),,AU
2515,43.248.44.1,-34.93,138.612,,Adelaide,SA,AU
2516,43.249.116.1,-37.8167,144.967,,Melbourne (208),,AU
2517,43.250.68.1,-35.3523,149.059,,Weston Creek (Waramanga),,AU
2518,43.250.92.1,-28.5833,151.9667,4377,The Summit,QLD,AU
2519,43.250.248.1,-31.9554,115.859,,Perth,WA,AU
2520,43.251.40.1,-33.8678,151.208,,Sydney,NSW,AU
2521,43.251.109.1,-28.0051,153.428,,Surfers Paradise,QLD,AU
2522,43.251.152.1,-37.8181,144.957,,Melbourne,VIC,AU
2523,43.251.200.1,-37.8156,144.96,,Melbourne (8),,AU
2524,43.252.0.1,-34.9256,138.6,,Adelaide (4),,AU
2525,43.252.20.1,-37.8426,145.069,,Camberwell,VIC,AU
2526,43.252.76.1,-28.104,153.436,,Burleigh Heads,QLD,AU
2527,43.252.125.1,-28.8251,153.4148,2477,Wollongbar,NSW,AU
2528,43.255.46.1,-33.9019,151.2,,Alexandria,NSW,AU
2529,43.255.136.1,-26.3166,151.873,,Wondai,QLD,AU
2530,45.64.56.1,-37.8502,144.994,,Prahran (2),,AU
2531,45.64.148.1,-37.2667,143.5167,3352,Lexton,VIC,AU
2532,45.65.12.1,-37.7981,144.998,,Abbotsford (4),,AU
2533,45.113.94.1,-34.85,138.6,5094,Gepps Cross,SA,AU
2534,45.114.188.1,-30.4843,152.692,,Darkwood,,AU
2535,45.115.68.1,-32.5719,149.6058,2850,Bombira,NSW,AU
2536,45.115.69.1,-32.4333,149.5833,,Mudgee,NSW,AU
2537,45.115.116.1,-27.4942,153.022,,Dutton Park,,AU
2538,45.115.128.1,-33.8399,151.21,,North Sydney,,AU
2539,45.115.204.1,-27.5775,153.096,,Eight Mile Plains (1),,AU
2540,45.116.108.1,-37.3667,143.4167,3373,Waterloo,VIC,AU
2541,45.116.131.1,-33.8383,151.21,,North Sydney (8),,AU
2542,45.117.24.1,-27.4238,153.034,,Lutwyche,QLD,AU
2543,45.119.220.1,-30.0901,145.9454,2840,Bourke,NSW,AU
2544,45.123.104.1,-38.4523,145.2386,3922,Cowes,VIC,AU
2545,45.124.40.1,-29.4265,153.239,,Harwood,,AU
2546,45.124.52.1,-27.4971,152.976,,Indooroopilly,QLD,AU
2547,45.126.24.1,-33.7266,150.98,,Castle Hill (2a),,AU
2548,45.248.52.1,-37.8322,145.148,,Blackburn South (4),,AU
2549,45.248.76.1,-34.9038,138.57,,Hindmarsh,SA,AU
2550,45.248.140.1,-37.8184,144.963,,Melbourne (1),,AU
2551,49.2.1.1,-33.8968,151.194,,Eveleigh (8),,AU
2552,49.2.3.1,-33.1354,151.5829,2259,Gwandalan,NSW,AU
2553,49.2.67.1,-15.2,143.85,,Kalinga,QLD,AU
2554,49.3.64.1,-38.5404,143.9764,3232,Lorne,VIC,AU
2555,49.3.109.1,-37.7759,144.8014,3022,Ardeer,VIC,AU
2556,49.128.242.1,-32.1587,115.778,,Henderson,WA,AU
2557,49.143.248.1,-37.8095,144.97,,Melbourne (26),,AU
2558,49.178.38.1,-34.9486,138.5746,5035,Everard Park,SA,AU
2559,49.180.6.1,-34.4278,150.893,,Wollongong,NSW,AU
2560,49.180.78.1,-33.9353,151.1257,2207,Bardwell Park,NSW,AU
2561,49.181.128.1,-33.7481,150.8156,2770,Dharruk,NSW,AU
2562,49.182.136.1,-29.0495,152.0195,2372,Tenterfield,NSW,AU
2563,49.183.24.1,-42.7167,147.0333,7140,Magra,TAS,AU
2564,49.183.65.1,-37.695,145.064,,Bundoora,VIC,AU
2565,49.183.96.1,-37.6,145.4167,3775,Dixons Creek,VIC,AU
2566,49.183.133.1,-31.7469,116.4587,6562,Bakers Hill,WA,AU
2567,49.184.106.1,-38.031,145.344,,Berwick,VIC,AU
2568,49.187.101.1,-27.2258,153.106,,Redcliffe,QLD,AU
2569,49.188.71.1,-37.795,144.816,,Sunshine West,,AU
2570,49.189.9.1,-33.5983,150.685,2753,Grose Wold,NSW,AU
2571,49.189.140.1,-37.85,145.3667,3788,Olinda,VIC,AU
2572,49.190.42.1,-32.7726,151.856,2318,Williamtown,NSW,AU
2573,49.190.45.1,-33.8743,150.8418,2178,Cecil Park,NSW,AU
2574,49.190.47.1,-32.9833,151.5833,2283,Fassifern,NSW,AU
2575,49.190.49.1,-33.5362,150.7739,2756,Glossodia,NSW,AU
2576,49.192.159.1,-33.85,151.15,2046,Canada Bay,NSW,AU
2577,49.193.27.1,-27.6487,153.3812,4184,Russell Island,QLD,AU
2578,49.193.37.1,-26.7836,153.1377,4551,Dicky Beach,QLD,AU
2579,49.195.242.1,-33.425,151.342,,Gosford,NSW,AU
2580,49.196.229.1,-22.6856,117.7906,6751,Tom Price,WA,AU
2581,49.196.253.1,-27.7105,114.165,6536,Kalbarri,WA,AU
2582,49.197.3.1,-28.1,153.2167,4211,Beechmont,QLD,AU
2583,49.197.30.1,-27.4978,153.0135,4072,Brisbane,QLD,AU
2584,49.197.46.1,-27.4698,153.025,,Brisbane,QLD,AU
2585,49.197.134.1,-25.6077,152.7144,4650,Bidwill,QLD,AU
2586,49.197.162.1,-28.0667,153.2667,4211,Advancetown,QLD,AU
2587,49.198.15.1,-27.4756,151.8141,4400,Kingsthorpe,QLD,AU
2588,49.199.49.1,-38.474,145.944,,Leongatha,VIC,AU
2589,49.255.167.1,-31.9106,115.8055,6017,Herdsman,WA,AU
2590,58.6.14.1,-31.9,116.05,6056,Greenmount,WA,AU
2591,58.6.39.1,-31.0186,152.9503,2440,Gladstone,NSW,AU
2592,58.6.43.1,-35.9547,146.8885,2642,Jindera,NSW,AU
2593,58.6.52.1,-34.0267,150.7707,2557,Gregory Hills,NSW,AU
2594,58.6.62.1,-27.4301,153.0379,4010,Albion,QLD,AU
2595,58.6.83.1,-31.4998,115.5874,6037,Two Rocks,WA,AU
2596,58.6.90.1,-35.31,149.1933,2608,Canberra,ACT,AU
2597,58.6.93.1,-31.8279,149.7156,2843,Coolah,NSW,AU
2598,58.6.115.1,-23.3476,150.5445,4701,Frenchville,QLD,AU
2599,58.7.31.1,-32.1764,115.7746,6166,Henderson,WA,AU
2600,58.7.32.1,-12.45,130.8167,820,Larrakeyah,NT,AU
2601,58.7.200.1,-27.8234,153.0965,4207,Yarrabilba,QLD,AU
2602,58.65.253.1,-37.804,144.965,,Carlton,VIC,AU
2603,58.65.254.1,-34.908,138.546,,Flinders Park,,AU
2604,58.84.206.1,-31.8651,115.898,,Malaga,WA,AU
2605,58.84.208.1,-31.9587,115.867,,Perth (2),,AU
2606,58.84.216.1,-12.7941,131.1254,822,Acacia Hills,NT,AU
2607,58.96.55.1,-27.6892,152.8954,4124,Spring Mountain,QLD,AU
2608,58.96.146.1,-33.2833,151.5667,2263,Norah,NSW,AU
2609,58.105.64.1,-34.9716,138.5952,5041,Westbourne Park,SA,AU
2610,58.105.128.1,-33.8688,151.209,,Sydney,NSW,AU
2611,58.106.19.1,-23.5,150.2833,4702,Warren,QLD,AU
2612,58.106.236.1,-33.8258,151.171,,Longueville,NSW,AU
2613,58.109.203.1,-32.9437,151.6808,2289,Garden Suburb,NSW,AU
2614,58.110.211.1,-34.4167,150.8875,2500,Gwynneville,NSW,AU
2615,58.111.79.1,-26.3632,152.986,4565,Cooroibah,QLD,AU
2616,58.178.4.1,-34.2553,146.0985,2680,Beelbangera,NSW,AU
2617,58.178.18.1,-33.7221,150.926,2768,Stanhope Gardens,NSW,AU
2618,58.178.28.1,-34.331,146.0414,2680,Hanwood,NSW,AU
2619,58.178.53.1,-34.2558,150.634,2574,Pheasants Nest,NSW,AU
2620,58.178.66.1,-31.9,152.5333,2430,Cundletown,NSW,AU
2621,58.178.69.1,-28.6522,153.5585,2479,Mcleods Shoot,NSW,AU
2622,58.178.185.1,-42.7816,147.5627,7171,Midway Point,TAS,AU
2623,58.178.230.1,-35.1188,138.4734,5166,O'Sullivan Beach,SA,AU
2624,58.179.92.1,-27.7833,153.3167,4208,Norwell,QLD,AU
2625,58.179.95.1,-27.5868,151.9625,4350,Centenary Heights,QLD,AU
2626,58.179.153.1,-42.7507,147.2648,7030,Herdsmans Cove,TAS,AU
2627,58.179.184.1,-38.339,143.5849,3250,Colac,VIC,AU
2628,58.179.189.1,-36.8067,144.3549,3551,Strathfieldsaye,VIC,AU
2629,58.179.223.1,-32.2333,115.8223,6167,Orelia,WA,AU
2630,58.179.240.1,-35.1068,138.4929,5160,Lonsdale,SA,AU
2631,59.100.35.1,-12.374,130.8822,810,Casuarina,NT,AU
2632,59.100.48.1,-34.972,138.578,,Clarence Gardens,SA,AU
2633,59.100.60.1,-33.8811,151.188,,Glebe,NSW,AU
2634,59.100.61.1,-37.8202,145.008,,Richmond (180),,AU
2635,59.100.72.1,-41.0525,145.907,,Burnie,TAS,AU
2636,59.100.227.1,-12.4731,130.9721,830,Durack,NT,AU
2637,59.101.30.1,-34.4877,150.339,2577,Berrima,NSW,AU
2638,59.101.64.1,-35.9125,150.0814,2537,Moruya,NSW,AU
2639,59.101.82.1,-35.6654,150.294,2536,Durras,NSW,AU
2640,59.101.97.1,-35.9833,150.1,2537,Bergalia,NSW,AU
2641,59.101.108.1,-33.4436,149.9763,2847,Portland,NSW,AU
2642,59.101.138.1,-36.0105,150.1483,2537,Bingie,NSW,AU
2643,59.101.203.1,-38.0168,145.9545,3831,Neerim South,VIC,AU
2644,59.153.8.1,-33.8201,151.201,,Naremburn (4),,AU
2645,59.154.32.1,-33.7838,151.12,,Macquarie Park,NSW,AU
2646,59.167.74.1,-20.4014,148.58,,Proserpine,QLD,AU
2647,59.167.147.1,-21.6833,148.6833,4742,Nebo,QLD,AU
2648,59.191.232.1,-33.92,150.924,,Liverpool,NSW,AU
2649,60.240.99.1,-34.7334,138.6025,5110,Burton,SA,AU
2650,60.240.113.1,-37.65,145.3333,3775,Yarra Glen,VIC,AU
2651,61.14.12.1,-33.8844,151.197,,Sydney,NSW,AU
2652,61.68.84.1,-35.2259,149.05,2615,Florey,ACT,AU
2653,61.68.119.1,-35.1682,149.1461,2914,Forde,ACT,AU
2654,61.68.169.1,-34.886,138.6271,5081,Vale Park,SA,AU
2655,61.69.10.1,-37.8091,144.979,,East Melbourne,,AU
2656,61.69.28.1,-31.9398,116.003,,High Wycombe,WA,AU
2657,61.69.41.1,-33.8643,151.209,,Sydney (8),,AU
2658,61.88.48.1,-28.6572,151.9337,4380,Stanthorpe,QLD,AU
2659,61.245.152.1,-34.0991,139.659,5320,Morgan,SA,AU
2660,61.245.155.1,-33.8332,138.6106,5453,Clare,SA,AU
2661,101.2.192.1,-27.4565,153.035,,Fortitude Valley,QLD,AU
2662,101.112.6.1,-34.1806,142.2265,2738,Gol Gol,NSW,AU
2663,101.112.13.1,-33.8386,151.206,,North Sydney (7),,AU
2664,101.112.32.1,-32.0349,115.9223,6148,Ferndale,WA,AU
2665,101.112.193.1,-33.846,151.2119,1565,Milsons Point,NSW,AU
2666,101.112.211.1,-35.2175,149.077,2617,McKellar,ACT,AU
2667,101.117.48.1,-32.4404,150.452,2328,Denman,NSW,AU
2668,101.128.4.1,-33.8655,151.196,,Pyrmont (12),,AU
2669,103.1.60.1,-33.9214,151.188,,Mascot,NSW,AU
2670,103.1.212.1,-34.9258,138.605,,Adelaide (317),,AU
2671,103.1.213.1,-34.9259,138.605,,Adelaide (Suite 317),,AU
2672,103.1.216.1,-27.395,153.042,,Wavell Heights,QLD,AU
2673,103.2.188.1,-33.8373,151.209,,North Sydney (18),,AU
2674,103.3.146.1,-38.081,145.2077,3977,Sandhurst,VIC,AU
2675,103.4.134.1,-37.8103,144.947,,West Melbourne,,AU
2676,103.4.192.1,-37.826,145.151,,Blackburn,VIC,AU
2677,103.4.205.1,-33.8636,151.205,,Sydney,NSW,AU
2678,103.5.29.1,-33.8815,151.204,,Haymarket (8),,AU
2679,103.5.68.1,-31.9574,115.866,,Perth (13),,AU
2680,103.5.89.1,-33.7734,150.696,,South Penrith,,AU
2681,103.5.92.1,-33.8696,151.204,,Sydney (32),,AU
2682,103.5.96.1,-35.0333,149.25,2620,Gundaroo,NSW,AU
2683,103.5.104.1,-27.8685,153.349,,Hope Island,QLD,AU
2684,103.6.105.1,-33.8504,151.059,,Lidcombe,NSW,AU
2685,103.6.216.1,-33.9519,150.905,,Casula,NSW,AU
2686,103.7.51.1,-27.4649,153.028,,Brisbane,QLD,AU
2687,103.7.98.1,-33.8402,151.027,,Auburn,NSW,AU
2688,103.7.138.1,-35.2729,149.131,,Braddon (2),,AU
2689,103.7.188.1,-37.8082,144.961,,Melbourne (1),,AU
2690,103.8.28.1,-38.1938,143.6413,3251,Beeac,VIC,AU
2691,103.8.29.1,-37.8469,144.979,,Melbourne (City of Port Phillip),,AU
2692,103.8.239.1,-33.6767,151.304,,Mona Vale,NSW,AU
2693,103.9.48.1,-35.2622,149.133,,Braddon (2),,AU
2694,103.9.56.1,-37.8215,145.126,,Box Hill,VIC,AU
2695,103.10.8.1,-31.9361,115.793,,Floreat,WA,AU
2696,103.10.72.1,-34.9685,138.608,,Hawthorn,VIC,AU
2697,103.11.76.1,-26.5847,153.096,,Marcoola,QLD,AU
2698,103.11.142.1,-33.8712,151.205,,Sydney,NSW,AU
2699,103.11.144.1,-35.237,149.065,,Belconnen,ACT,AU
2700,103.11.160.1,-28.0337,153.347,,Worongary,QLD,AU
2701,103.11.165.1,-31.734,115.728,,Iluka,NSW,AU
2702,103.11.212.1,-32.6667,152.0167,2324,Carrington,NSW,AU
2703,103.12.3.1,-33.8263,151.197,,Wollstonecraft (56),,AU
2704,103.12.22.1,-37.8258,144.998,,Richmond,VIC,AU
2705,103.12.36.1,-34.7212,149.094,,Broadway,,AU
2706,103.12.56.1,-33.812,151.149,,Lane Cove West (1),,AU
2707,103.12.59.1,-37.594,144.934,,Craigieburn,VIC,AU
2708,103.12.85.1,-32.5908,149.589,,Mudgee (8),,AU
2709,103.12.86.1,-19.2973,146.767,,Aitkenvale,QLD,AU
2710,103.12.200.1,-36.8333,144.15,3551,Lockwood,VIC,AU
2711,103.12.202.1,-36.5319,145.2132,3610,Dhurringile,VIC,AU
2712,103.13.216.1,-33.872,151.206,,Sydney (10),,AU
2713,103.13.218.1,-33.8658,151.212,,Sydney (13),,AU
2714,103.14.1.1,-31.9545,115.876,,East Perth,,AU
2715,103.14.47.1,-27.5862,152.923,,Wacol,QLD,AU
2716,103.14.65.1,-33.8861,151.211,,Surry Hills,NSW,AU
2717,103.14.92.1,-35.3065,149.133,,Barton,ACT,AU
2718,103.14.172.1,-36.9667,140.2333,5273,Avenue,SA,AU
2719,103.14.228.1,-37.8119,144.95,,West Melbourne (3),,AU
2720,103.15.156.1,-27.5402,151.976,,Mount Lofty,,AU
2721,103.15.177.1,-35.2692,149.131,,Braddon (2),,AU
2722,103.15.204.1,-33.8755,151.198,,Ultimo,NSW,AU
2723,103.15.208.1,-37.834,144.948,,Port Melbourne (City of Port Phillip),,AU
2724,103.15.236.1,-37.84,144.989,,South Yarra,VIC,AU
2725,103.16.134.1,-31.9873,115.77,,Claremont,WA,AU
2726,103.17.254.1,-27.3447,152.966,,Albany Creek,QLD,AU
2727,103.18.40.1,-27.6122,153.126,,Springwood,NSW,AU
2728,103.18.53.1,-27.4531,153.103,,Murarrie (7),,AU
2729,103.18.54.1,-27.551,153.034,,Salisbury,SA,AU
2730,103.18.188.1,-36.7824,144.268,,Golden Gully,,AU
2731,103.19.192.1,-35.8167,142.4167,3395,Rosebery,VIC,AU
2732,103.20.18.1,-33.8292,151.244,,Mosman,NSW,AU
2733,103.20.23.1,-38.1,144.2833,3213,Batesford,VIC,AU
2734,103.20.216.1,-37.7868,145.124,,Manningham (Doncaster),,AU
2735,103.20.234.1,-27.4647,153.05,,New Farm,QLD,AU
2736,103.20.254.1,-33.8662,151.064,,Homebush West,,AU
2737,103.21.56.1,-33.8553,151.157,,Drummoyne,NSW,AU
2738,103.21.128.1,-37.9212,145.052,,Bentleigh East,VIC,AU
2739,103.21.156.1,-33.9149,151.238,,Randwick,NSW,AU
2740,103.22.176.1,-37.7465,144.736,,Caroline Springs,VIC,AU
2741,103.22.224.1,-37.4833,144.9833,3753,Beveridge,VIC,AU
2742,103.23.70.1,-33.8227,151.194,,Saint Leonards,VIC,AU
2743,103.24.132.1,-33.8646,151.107,,Concord,NSW,AU
2744,103.24.210.1,-37.8209,145.004,,Richmond,VIC,AU
2745,103.25.53.1,-37.65,144.9333,3062,Somerton,VIC,AU
2746,103.25.160.1,-27.5081,153.051,,Greenslopes,QLD,AU
2747,103.25.161.1,-27.4552,153.032,,Fortitude Valley,QLD,AU
2748,103.26.63.1,-27.6358,151.9392,4350,Top Camp,QLD,AU
2749,103.26.88.1,-33.8143,151.184,,Artarmon,NSW,AU
2750,103.26.202.1,-25.5548,152.672,,Tinana,QLD,AU
2751,103.27.152.1,-27.4123,152.982,,Gaythorne,QLD,AU
2752,103.27.160.1,-28.8545,151.166,,Texas,,AU
2753,103.28.20.1,-37.8377,144.994,,South Yarra (16),,AU
2754,103.28.92.1,-31.9431,115.845,,West Perth (61),,AU
2755,103.28.196.1,-27.4853,152.991,,Toowong,QLD,AU
2756,103.29.40.1,-33.8405,151.206,,North Sydney (5),,AU
2757,103.29.64.1,-33.8745,151.208,,Sydney (27),,AU
2758,103.29.89.1,-33.8438,151.21,,Milsons Point (5),,AU
